id	species
GCF_000473275.1	Salmonella enterica
GCF_002068975.1	Bordetella pertussis
GCF_003902395.1	Salmonella enterica
GCF_000756435.2	Piscirickettsia salmonis
GCF_001922165.1	Salmonella enterica
GCF_000010985.1	Deferribacter desulfuricans
GCF_003665615.1	Citrobacter freundii
GCF_900327255.1	Orientia tsutsugamushi
GCF_000022625.1	Brucella melitensis
GCF_003054535.1	Salmonella enterica
GCF_002849895.1	Lactobacillus alimentarius
GCF_003020045.1	Ethanoligenens harbinense
GCF_000340725.1	Treponema denticola
GCF_002753405.1	Klebsiella pneumoniae
GCF_900692685.1	Streptococcus pneumoniae
GCF_009739985.1	Bacillus cereus
GCF_003013205.1	Escherichia coli
GCF_001598075.1	Lysinibacillus sphaericus
GCF_900637855.1	Neisseria animaloris
GCF_001023495.1	Streptococcus pyogenes
GCF_002952515.1	Helicobacter pylori
GCF_009627535.1	Bordetella holmesii
GCF_001018725.2	Staphylococcus aureus
GCF_001433955.1	Fusobacterium nucleatum
GCF_900478205.1	Salmonella enterica
GCF_000009445.1	Mycobacterium tuberculosis
GCF_000161415.1	Bacillus pseudomycoides
GCF_004123995.1	Streptococcus pyogenes
GCF_004354185.1	Acinetobacter baumannii
GCF_000253095.1	Mycoplasma leachii
GCF_000185885.1	Staphylococcus pseudintermedius
GCF_004847605.1	Salmonella enterica
GCF_001767375.1	Streptomyces olivaceus
GCF_003425605.1	Haemophilus influenzae
GCF_000212735.1	Haliscomenobacter hydrossis
GCF_002950575.1	Pontimonas salivibrio
GCF_001535545.1	Thermus parvatiensis
GCF_900249915.1	Cupriavidus taiwanensis
GCF_000020765.1	Streptococcus equi
GCF_004328965.1	Chryseobacterium gleum
GCF_003019785.1	Fusobacterium nucleatum
GCF_004296535.1	endosymbiont of
GCF_002024305.1	Pseudomonas syringae
GCF_000210495.1	Chlamydia trachomatis
GCF_001522135.2	Burkholderia oklahomensis
GCF_000253035.1	Parachlamydia acanthamoebae
GCF_000015365.1	Marinobacter hydrocarbonoclasticus
GCF_003999645.1	Campylobacter jejuni
GCF_002355195.1	Prevotella intermedia
GCF_002881865.1	Streptococcus agalactiae
GCF_002139975.1	Xanthomonas citri
GCF_001183645.1	Escherichia coli
GCF_000011765.3	Streptococcus pyogenes
GCF_002125925.1	Escherichia coli
GCF_003342715.1	Escherichia coli
GCF_000336405.1	Enterococcus faecium
GCF_900635425.1	Citrobacter freundii
GCF_000832635.1	Bacillus anthracis
GCF_000005845.2	Escherichia coli
GCF_002085755.1	Pseudomonas aeruginosa
GCF_002442875.1	Halobacteriovorax marinus
GCF_007970185.1	Pseudobacter ginsenosidimutans
GCF_900638085.1	Kocuria rosea
GCF_007813675.1	Staphylococcus aureus
GCF_004635805.1	Bordetella pertussis
GCF_900636725.1	Streptococcus pyogenes
GCF_001902515.1	Klebsiella pneumoniae
GCF_000365405.2	Dickeya dianthicola
GCF_001753465.1	Escherichia coli
GCF_008124225.1	Escherichia coli
GCF_000328785.1	Mycobacterium canettii
GCF_008274965.1	Azospirillum brasilense
GCF_004919265.1	Salmonella enterica
GCF_001655535.1	Chlamydia trachomatis
GCF_001019125.2	Staphylococcus aureus
GCF_001865615.1	Campylobacter jejuni
GCF_001447915.1	Candidatus Sulcia muelleri
GCF_000219605.1	Pseudomonas stutzeri
GCF_004847565.1	Salmonella enterica
GCF_004015165.1	Sporolactobacillus terrae
GCF_002865525.1	Brevibacillus laterosporus
GCF_002111385.1	Burkholderia pseudomallei
GCF_009627795.1	Bordetella holmesii
GCF_900183975.1	Xanthomonas fragariae
GCF_001902215.1	Klebsiella pneumoniae
GCF_003073815.1	Escherichia coli
GCF_003798285.1	Yersinia pseudotuberculosis
GCF_000441815.1	Chlamydia trachomatis
GCF_003096015.2	Limnobaculum parvum
GCF_001676745.1	Bordetella bronchialis
GCF_000950775.1	Listeria monocytogenes
GCF_006365175.1	Candidatus Methylopumilus universalis
GCF_003544935.1	Arcobacter molluscorum
GCF_000306805.1	Streptococcus intermedius
GCF_002849695.1	Bacteroides fragilis
GCF_001420955.1	Escherichia coli
GCF_004766445.2	Legionella geestiana
GCF_000739375.1	Comamonas testosteroni
GCF_004354305.1	Shewanella decolorationis
GCF_001702095.1	Lactobacillus helveticus
GCF_000800295.1	Parvimonas micra
GCF_009671125.1	Escherichia coli
GCF_001507105.1	Campylobacter jejuni
GCF_000020985.1	Thermodesulfovibrio yellowstonii
GCF_001026985.1	Pragia fontium
GCF_002447475.1	Mycobacterium tuberculosis
GCF_003718055.1	Salmonella enterica
GCF_900240125.1	Staphylococcus aureus
GCF_004636205.1	Bordetella pertussis
GCF_003073675.1	Klebsiella pneumoniae
GCF_000510305.1	Pseudomonas aeruginosa
GCF_008693585.1	Streptococcus agalactiae
GCF_009662255.1	Bacillus subtilis
GCF_000347695.1	Bifidobacterium thermophilum
GCF_007741535.1	Planctomycetes bacterium
GCF_002025005.1	Streptococcus agalactiae
GCF_000143685.1	Clostridium ljungdahlii
GCF_001644565.1	Deinococcus puniceus
GCF_001988735.1	Bordetella pertussis
GCF_004319505.1	Xanthomonas oryzae
GCF_900096855.1	Escherichia coli
GCF_009650035.1	Escherichia coli
GCF_000835205.1	Burkholderia plantarii
GCF_003942025.1	Aliivibrio salmonicida
GCF_003369775.1	Pseudomonas aeruginosa
GCF_003432145.1	Klebsiella pneumoniae
GCF_001516345.1	Pseudomonas aeruginosa
GCF_004635225.1	Bordetella pertussis
GCF_001307215.1	Escherichia coli
GCF_002953215.1	Mixta calida
GCF_000022805.1	Yersinia pestis
GCF_003711265.1	Bathymodiolus thermophilus
GCF_900101785.1	Auraticoccus monumenti
GCF_002796505.1	Citrobacter freundii
GCF_001922105.1	Xanthomonas citri
GCF_003313545.1	Clostridioides difficile
GCF_000215895.1	Shewanella baltica
GCF_001697645.1	Neisseria meningitidis
GCF_002309515.1	Xanthomonas citri
GCF_000800415.1	Neisseria meningitidis
GCF_006364295.1	Klebsiella pneumoniae
GCF_000241855.1	Corynebacterium pseudotuberculosis
GCF_000582555.1	Thalassolituus oleivorans
GCF_000737615.1	Staphylococcus aureus
GCF_002166795.1	Mycobacterium chimaera
GCF_002243325.2	Bacillus velezensis
GCF_000010405.1	Candidatus Vesicomyosocius okutanii
GCF_003071325.1	Morganella morganii
GCF_009685195.1	Methylocystis parvus
GCF_006088875.1	Escherichia coli
GCF_009709475.1	Piscirickettsia salmonis
GCF_001683095.1	Bacillus anthracis
GCF_001705385.1	Klebsiella pneumoniae
GCF_001677095.1	Mycobacteroides abscessus
GCF_000165485.1	Stigmatella aurantiaca
GCF_001936375.1	Bacillus anthracis
GCF_009498215.1	Rhizobium grahamii
GCF_009762655.1	Corynebacterium pseudotuberculosis
GCF_009556455.1	Lactobacillus iners
GCF_001514355.1	Achromobacter denitrificans
GCF_002556605.1	Neisseria meningitidis
GCF_001506385.1	Campylobacter jejuni
GCF_000340645.1	Treponema denticola
GCF_002895105.1	Brucella melitensis
GCF_001598055.1	Cupriavidus nantongensis
GCF_007954445.1	Staphylococcus aureus
GCF_003855275.1	Bacillus velezensis
GCF_000270045.1	Helicobacter pylori
GCF_004119715.1	Bacillus subtilis
GCF_000185245.1	Helicobacter pylori
GCF_000191165.1	Lactobacillus delbrueckii
GCF_002556545.1	Streptomyces formicae
GCF_002894285.1	Ralstonia solanacearum
GCF_002224645.1	Dehalobacterium formicoaceticum
GCF_009738225.1	Streptococcus salivarius
GCF_009728975.1	Enterobacter hormaechei
GCF_003966625.1	Staphylococcus caprae
GCF_003351825.1	Xanthomonas oryzae
GCF_002302655.1	Capnocytophaga canimorsus
GCF_003214365.1	Candidatus Sulcia muelleri
GCF_000087965.2	Xanthomonas albilineans
GCF_006385075.1	Acinetobacter baumannii
GCF_000252855.1	Riemerella anatipestifer
GCF_002090295.1	Mycoplasma pneumoniae
GCF_002966695.1	Haemophilus influenzae
GCF_002777155.1	Chlamydia trachomatis
GCF_001636295.1	Isoptericola dokdonensis
GCF_005979305.1	Enterococcus faecalis
GCF_002201935.1	Bacillus velezensis
GCF_003860385.1	Escherichia albertii
GCF_007963885.1	Mannheimia haemolytica
GCF_900638195.1	Campylobacter jejuni
GCF_000154745.2	Phaeobacter inhibens
GCF_000385945.1	Streptomyces fulvissimus
GCF_005576735.1	Enterococcus faecium
GCF_900236495.1	Brucella melitensis
GCF_003345235.1	Acinetobacter baumannii
GCF_000439455.1	Spiroplasma diminutum
GCF_001746715.1	Xanthomonas oryzae
GCF_900476015.1	Streptococcus pyogenes
GCF_009665335.1	Vibrio furnissii
GCF_007747655.1	Planctomycetes bacterium
GCF_003323815.1	Acinetobacter haemolyticus
GCF_900476215.1	Helicobacter mustelae
GCF_000623375.1	Salmonella enterica
GCF_009709195.1	Piscirickettsia salmonis
GCF_001721885.1	Pasteurella multocida
GCF_900635845.1	Chromobacterium violaceum
GCF_009363895.1	Sphingomonas ginsengisoli
GCF_000021485.1	Acidithiobacillus ferrooxidans
GCF_003312545.2	Escherichia albertii
GCF_003855315.1	Klebsiella pneumoniae
GCF_900635695.1	Salmonella enterica
GCF_003812485.1	Acinetobacter baumannii
GCF_003994615.1	Salmonella enterica
GCF_001278905.1	Klebsiella quasipneumoniae
GCF_001617625.1	Microbulbifer thermotolerans
GCF_000959445.1	Burkholderia vietnamiensis
GCF_000026105.1	Pseudomonas entomophila
GCF_900638485.1	Helicobacter cholecystus
GCF_003640585.1	Helicobacter pylori
GCF_002208885.2	Stenotrophomonas maltophilia
GCF_008761575.1	Brucella abortus
GCF_000963575.1	Klebsiella michiganensis
GCF_003986635.1	Salmonella enterica
GCF_003665635.1	Citrobacter freundii
GCF_002741355.1	Escherichia coli
GCF_009626575.1	Bordetella holmesii
GCF_002447655.1	Mycobacterium tuberculosis
GCF_005697395.1	TM7 phylum
GCF_002368295.1	Tolypothrix tenuis
GCF_000015585.1	Halorhodospira halophila
GCF_003325255.1	Salmonella enterica
GCF_002633905.1	Coxiella burnetii
GCF_000203915.1	Burkholderia ambifaria
GCF_003697205.1	Clostridioides difficile
GCF_000698475.1	Mycobacterium tuberculosis
GCF_008124005.1	Escherichia coli
GCF_003611315.1	Treponema pallidum
GCF_001700965.1	Stenotrophomonas nitritireducens
GCF_004101825.1	Clostridium septicum
GCF_002892245.1	Phaeobacter piscinae
GCF_006364115.1	Candidatus Methylopumilus universalis
GCF_902164715.1	Escherichia coli
GCF_002812645.1	Clostridioides difficile
GCF_003354985.1	Staphylococcus aureus
GCF_000010385.1	Escherichia coli
GCF_009708275.1	Piscirickettsia salmonis
GCF_001267845.1	Streptococcus pyogenes
GCF_008462425.1	Escherichia coli
GCF_004007475.1	Bordetella pertussis
GCF_000941055.1	Siansivirga zeaxanthinifaciens
GCF_001629705.1	Fictibacillus phosphorivorans
GCF_900087025.1	Propionibacterium freudenreichii
GCF_001969425.1	Salmonella enterica
GCF_003711125.1	Enterococcus avium
GCF_001989275.1	Bordetella pertussis
GCF_003073455.1	Bacillus velezensis
GCF_000521285.1	Streptococcus thermophilus
GCF_000269925.1	Lactococcus garvieae
GCF_003074095.1	Pseudomonas aeruginosa
GCF_000210895.1	Haemophilus parainfluenzae
GCF_002214645.1	Diaphorobacter polyhydroxybutyrativorans
GCF_004842085.1	Burkholderia pseudomallei
GCF_000253155.1	Streptococcus oralis
GCF_001506885.1	Campylobacter jejuni
GCF_002953775.1	Escherichia coli
GCF_004124115.1	Streptococcus pyogenes
GCF_002812625.1	Clostridioides difficile
GCF_003319235.1	Pseudomonas aeruginosa
GCF_001545095.1	Erysipelothrix larvae
GCF_008693525.1	Burkholderia multivorans
GCF_009709035.1	Piscirickettsia salmonis
GCF_001686485.1	Bordetella pertussis
GCF_001913175.1	Klebsiella pneumoniae
GCF_008085855.1	Histophilus somni
GCF_003345295.1	Vibrio splendidus
GCF_002813575.1	Nostoc flagelliforme
GCF_900104995.1	Pseudomonas chlororaphis
GCF_001620225.1	Salmonella enterica
GCF_009387895.1	Salmonella enterica
GCF_001652485.1	Ochrobactrum pseudogrignonense
GCF_009648615.1	Listeria monocytogenes
GCF_006364775.1	Staphylococcus aureus
GCF_000247715.1	Gordonia polyisoprenivorans
GCF_009626015.1	Bordetella parapertussis
GCF_001048375.2	Salmonella enterica
GCF_008329825.1	Flavobacterium johnsoniae
GCF_006228165.1	Enterobacter cloacae
GCF_900236355.1	Brucella melitensis
GCF_002741255.1	Escherichia coli
GCF_000266885.1	Turneriella parva
GCF_000220965.1	Candidatus Tremblaya princeps
GCF_003019675.1	Fusobacterium ulcerans
GCF_003186305.1	Bordetella parapertussis
GCF_000284635.1	Helicobacter cinaedi
GCF_002812525.1	Streptococcus suis
GCF_900636525.1	Streptococcus milleri
GCF_900635255.1	Staphylococcus aureus
GCF_008630695.1	Staphylococcus aureus
GCF_001307625.1	Bordetella pertussis
GCF_002447215.1	Mycobacterium tuberculosis
GCF_003851525.1	Pseudomonas synxantha
GCF_001163025.2	Salmonella enterica
GCF_900636335.1	Staphylococcus aureus
GCF_002895245.1	Lactobacillus plantarum
GCF_900489525.1	Mycoplasma mycoides
GCF_000196575.1	Bifidobacterium longum
GCF_003290425.1	Klebsiella variicola
GCF_000982825.1	Cronobacter sakazakii
GCF_008630875.1	Staphylococcus aureus
GCF_000695875.1	Staphylococcus aureus
GCF_002903005.1	Klebsiella pneumoniae
GCF_000225955.1	Rhodospirillum rubrum
GCF_000403665.1	Streptomyces lividans
GCF_900243355.1	Pseudomonas aeruginosa
GCF_000214235.1	Serratia plymuthica
GCF_003428355.1	Lactobacillus plantarum
GCF_002804025.1	Mesoplasma tabanidae
GCF_000302515.1	Cutibacterium acnes
GCF_004924255.1	Escherichia coli
GCF_000756025.1	Burkholderia mallei
GCF_900087645.2	Neisseria gonorrhoeae
GCF_001831475.1	Flavobacterium crassostreae
GCF_900475685.1	Stenotrophomonas maltophilia
GCF_002997735.1	Chlamydia muridarum
GCF_001651805.1	Marinobacterium aestuarii
GCF_001931555.1	Salmonella enterica
GCF_002157225.2	Agarilytica rhodophyticola
GCF_005311005.1	Lactobacillus animalis
GCF_004006195.1	Coxiella burnetii
GCF_001986995.1	Bordetella pertussis
GCF_900692585.1	Streptococcus pneumoniae
GCF_000231865.1	Streptococcus suis
GCF_006937215.1	Escherichia coli
GCF_003073935.1	Proteus mirabilis
GCF_001018915.2	Staphylococcus aureus
GCF_002804285.1	Lactococcus lactis
GCF_000148705.1	Campylobacter jejuni
GCF_000159695.1	Finegoldia magna
GCF_001708445.1	Pseudomonas fluorescens
GCF_001953075.1	Halioglobus pacificus
GCF_003226755.1	Blattabacterium punctulatus
GCF_003382725.1	Enterobacter hormaechei
GCF_000015125.1	Chlorobium phaeobacteroides
GCF_009662175.1	Bacillus subtilis
GCF_004843685.1	Streptococcus suis
GCF_001986715.1	Bordetella pertussis
GCF_001660025.1	Lactobacillus plantarum
GCF_900683405.1	Chryseobacterium indologenes
GCF_001683395.1	Kosakonia sacchari
GCF_002998235.1	Chlamydia muridarum
GCF_001606255.1	Mycobacteroides abscessus
GCF_003855515.1	Klebsiella pneumoniae
GCF_009755745.1	Aeromonas veronii
GCF_002284855.1	Actinobacteria bacterium
GCF_008124245.1	Escherichia coli
GCF_000568935.1	Listeria monocytogenes
GCF_001729225.1	Salmonella enterica
GCF_004014985.1	Sporolactobacillus terrae
GCF_000298095.1	Mycobacterium intracellulare
GCF_001509915.1	Bordetella pertussis
GCF_003111665.1	Azoarcus communis
GCF_004194635.3	Salmonella enterica
GCF_900249885.1	Cupriavidus taiwanensis
GCF_006364455.1	Candidatus Methylopumilus planktonicus
GCF_000211095.1	Streptococcus pneumoniae
GCF_001753445.1	Escherichia coli
GCF_001719165.1	Erythrobacter litoralis
GCF_000818055.1	Bifidobacterium animalis
GCF_000230275.1	Acidaminococcus intestini
GCF_003717695.1	Salmonella enterica
GCF_000020445.1	Rhodopseudomonas palustris
GCF_003798305.1	Yersinia pseudotuberculosis
GCF_002848605.1	Klebsiella pneumoniae
GCF_006402415.1	Myxococcus xanthus
GCF_001987675.1	Bordetella pertussis
GCF_003047005.1	Bacillus velezensis
GCF_004151605.1	Enterobacter cloacae
GCF_002741575.1	Escherichia coli
GCF_000427215.1	Mycoplasma hyopneumoniae
GCF_900475585.1	Streptococcus suis
GCF_000455565.1	Bacillus velezensis
GCF_001443605.1	Salinivirga cyanobacteriivorans
GCF_000349975.1	Helicobacter cinaedi
GCF_900660625.1	Mycoplasma ovipneumoniae
GCF_001951275.1	Campylobacter jejuni
GCF_004193755.1	Escherichia coli
GCF_002447055.1	Mycobacterium tuberculosis
GCF_003795065.1	Lactobacillus crispatus
GCF_000517565.1	Desulfurella acetivorans
GCF_002761455.1	Salmonella enterica
GCF_008033295.1	Escherichia coli
GCF_000210815.2	Listeria monocytogenes
GCF_002290805.1	Brucella abortus
GCF_900638445.1	Actinobacillus pleuropneumoniae
GCF_000014545.1	Lactococcus lactis
GCF_008807915.1	Listeria monocytogenes
GCF_000021445.1	Bacillus anthracis
GCF_000090965.1	Buchnera aphidicola
GCF_002068155.1	Bacillus paralicheniformis
GCF_001611405.1	Staphylococcus aureus
GCF_002012125.1	Escherichia coli
GCF_001717955.1	Sphingomonas panacis
GCF_001578435.2	Pasteurella multocida
GCF_000242635.2	Solitalea canadensis
GCF_000422145.1	Mannheimia haemolytica
GCF_901482605.1	Hathewaya histolytica
GCF_004101325.1	Lactobacillus plantarum
GCF_000009385.1	Streptococcus pyogenes
GCF_000008525.1	Helicobacter pylori
GCF_900638705.1	Corynebacterium diphtheriae
GCF_000177615.2	Frankia symbiont
GCF_900639595.1	Enterococcus faecium
GCF_000504125.1	Enterococcus mundtii
GCF_003425715.1	Haemophilus influenzae
GCF_000612965.1	Bartonella henselae
GCF_002012265.1	Escherichia coli
GCF_003287245.1	Escherichia coli
GCF_000009145.1	Nitrosomonas europaea
GCF_900236425.1	Brucella melitensis
GCF_000493775.1	Streptococcus dysgalactiae
GCF_002073695.2	Streptococcus agalactiae
GCF_000018585.1	Prochlorococcus marinus
GCF_000408885.1	Bacillus paralicheniformis
GCF_003595345.1	Staphylococcus argenteus
GCF_004008715.1	Bordetella pertussis
GCF_003574195.1	Helicobacter cinaedi
GCF_002379145.2	Wolbachia pipientis
GCF_000276825.1	Mycobacterium paraintracellulare
GCF_901553735.1	Streptococcus porcinus
GCF_001761365.1	Polaribacter vadi
GCF_000196495.1	Aliivibrio salmonicida
GCF_002442895.1	Staphylococcus nepalensis
GCF_000011965.2	Ruegeria pomeroyi
GCF_000742315.1	Bacillus anthracis
GCF_002447955.1	Mycobacterium tuberculosis
GCF_003143875.1	Candidatus Liberibacter asiaticus
GCF_002999075.1	Escherichia coli
GCF_001683065.1	Bacillus anthracis
GCF_001902335.1	Klebsiella pneumoniae
GCF_003798405.1	Yersinia pseudotuberculosis
GCF_001280205.1	Clavibacter michiganensis
GCF_900169125.1	Chlamydia suis
GCF_002068675.1	Bordetella pertussis
GCF_900639625.1	Enterococcus faecium
GCF_003851145.1	Pseudomonas chlororaphis
GCF_003130605.1	Salmonella enterica
GCF_000569075.1	Bifidobacterium breve
GCF_002224565.1	Lactobacillus sakei
GCF_000770535.1	Burkholderia pseudomallei
GCF_002947845.1	Acinetobacter baumannii
GCF_001272775.1	Mycoplasma pneumoniae
GCF_002796585.1	Escherichia coli
GCF_900636485.1	Streptococcus pyogenes
GCF_003390995.1	Cutibacterium acnes
GCF_900638675.1	Campylobacter insulaenigrae
GCF_004295305.1	Acinetobacter nosocomialis
GCF_004919535.2	Pseudomonas veronii
GCF_002096095.1	Bacillus subtilis
GCF_004637185.1	Bordetella pertussis
GCF_000763535.1	Vibrio coralliilyticus
GCF_900130075.1	Herminiimonas arsenitoxidans
GCF_900637185.1	Nocardia asteroides
GCF_000020125.1	Paraburkholderia phytofirmans
GCF_001549675.1	Staphylococcus aureus
GCF_000092725.1	Chlamydia trachomatis
GCF_009626215.1	Bordetella parapertussis
GCF_001042835.1	Xanthomonas oryzae
GCF_001922545.1	Borreliella garinii
GCF_003717715.1	Salmonella enterica
GCF_000220485.1	Klebsiella pneumoniae
GCF_900477995.1	Salmonella enterica
GCF_003595645.1	Salmonella enterica
GCF_001986575.1	Bordetella pertussis
GCF_000770115.1	Vibrio harveyi
GCF_000195835.2	Mycobacterium bovis
GCF_000503845.1	Salmonella enterica
GCF_004328725.1	Lactococcus garvieae
GCF_000427035.1	Streptococcus agalactiae
GCF_000024065.1	Jonesia denitrificans
GCF_000272835.4	Salmonella enterica
GCF_000284295.1	Actinoplanes missouriensis
GCF_003312465.1	Faecalibacterium prausnitzii
GCF_003031265.1	Rhodopseudomonas palustris
GCF_000625535.1	Salmonella enterica
GCF_000443835.1	Mycobacterium tuberculosis
GCF_001362335.2	Salmonella enterica
GCF_008244725.1	Staphylococcus aureus
GCF_000495535.1	Anaplasma marginale
GCF_005519135.1	Acinetobacter baumannii
GCF_002220695.1	Serratia marcescens
GCF_900475855.1	Providencia heimbachae
GCF_001704255.1	Bordetella parapertussis
GCF_900637115.1	Mycobacteroides chelonae
GCF_009646155.1	Pasteurella multocida
GCF_001277235.1	Cronobacter dublinensis
GCF_001308165.1	Escherichia coli
GCF_000689235.1	Streptococcus agalactiae
GCF_002009075.1	Klebsiella pneumoniae
GCF_000626615.2	Staphylococcus aureus
GCF_900096805.1	Escherichia coli
GCF_002888685.1	Phaeobacter inhibens
GCF_900638065.1	Citrobacter youngae
GCF_900636645.1	Pseudomonas putida
GCF_008693965.1	Pseudomonas luteola
GCF_002895185.1	Mycobacterium tuberculosis
GCF_003429265.1	Rhodobacter sphaeroides
GCF_002286095.1	Bordetella pertussis
GCF_002777535.1	Streptomyces peucetius
GCF_008693445.1	Klebsiella pneumoniae
GCF_000018285.1	Shewanella pealeana
GCF_009648815.1	Salmonella enterica
GCF_003047185.1	Pseudomonas syringae
GCF_003429425.1	Salmonella enterica
GCF_009497695.1	Klebsiella pneumoniae
GCF_902381685.1	Lachnospiraceae bacterium
GCF_002012065.1	Escherichia coli
GCF_003716765.1	Pseudomonas aeruginosa
